,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classifier__max_depth,param_classifier__n_estimators,param_features__ngram_range,param_features__stop_words,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.7078128337860108,0.12680516242980958,0.7905355832721936,0.9597382486811521,75,20,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 20, 'features__ngram_range': (1, 2), 'features__stop_words': None}",20,0.7804208600182982,0.9502179398944712,0.7864344637946837,0.9596422838798441,0.789908256880734,0.9697386519944979,0.7988980716253443,0.9596607838643135,0.7970615243342516,0.9594315837726335,0.05245081944675708,0.0002630734672595296,0.0068139277167335805,0.006176626898726941
1,1.1005419731140136,0.1342007637023926,0.8024578136463683,0.9670757639598211,75,40,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 40, 'features__ngram_range': (1, 2), 'features__stop_words': None}",19,0.8151875571820677,0.9623766919018123,0.7983501374885427,0.9674386608576014,0.8027522935779816,0.973406694176983,0.800734618916437,0.9660783864313546,0.7952249770431589,0.9660783864313546,0.0755013232928638,0.014197931365674767,0.0068500230829558984,0.0035856149723006037
2,1.3187385082244873,0.12985057830810548,0.8063096111518708,0.9679007792968888,75,60,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 60, 'features__ngram_range': (1, 2), 'features__stop_words': None}",18,0.8060384263494969,0.9637531543932094,0.8093492208982584,0.9637697775739509,0.8027522935779816,0.9729481889041725,0.8108356290174472,0.9695163878065551,0.8025711662075299,0.9695163878065551,0.05891761243899436,0.0037886989247796665,0.0033581083082085553,0.003604571903381853
3,1.5663836479187012,0.1295164108276367,0.8094277329420396,0.9706523369692246,75,80,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 80, 'features__ngram_range': (1, 2), 'features__stop_words': None}",15,0.8161024702653248,0.9678825418674007,0.8111824014665444,0.9669800504471452,0.7963302752293578,0.9752407152682255,0.8163452708907254,0.9702039880815952,0.8071625344352618,0.9729543891817557,0.04819228261631099,0.0024848214193981663,0.007377463040132325,0.0030890493597653624
4,1.8643972873687744,0.12982654571533203,0.8075935436537051,0.9704231368871834,75,100,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 100, 'features__ngram_range': (1, 2), 'features__stop_words': None}",16,0.8151875571820677,0.9678825418674007,0.8093492208982584,0.9674386608576014,0.8009174311926606,0.9743237047226043,0.8163452708907254,0.9702039880815952,0.7961432506887053,0.9722667889067156,0.038913781262378266,0.0014455045189115756,0.007910499853844288,0.002608571587383785
5,2.200581502914429,0.12893986701965332,0.80997798972854,0.9715236967635633,75,120,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 120, 'features__ngram_range': (1, 2), 'features__stop_words': None}",14,0.8151875571820677,0.9681119522826336,0.8130155820348305,0.9706489337307956,0.8027522935779816,0.9756992205410362,0.8154269972451791,0.9699747879899152,0.8034894398530762,0.9731835892734357,0.08070831545079156,0.0013003592004528926,0.005662661340020089,0.002645546110590682
6,2.5361358165740966,0.12865800857543946,0.8110785033015407,0.9706982925666383,75,140,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 140, 'features__ngram_range': (1, 2), 'features__stop_words': None}",13,0.8206770356816102,0.9671943106217022,0.8130155820348305,0.9701903233203394,0.8009174311926606,0.9740944520861989,0.8191000918273645,0.9702039880815952,0.8016528925619835,0.9718083887233555,0.0793116574093083,0.0007774644289138662,0.008394125261338025,0.00226037484099508
7,2.8107104301452637,0.12881622314453126,0.8118121790168745,0.9716614586785983,75,160,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 160, 'features__ngram_range': (1, 2), 'features__stop_words': None}",11,0.8215919487648673,0.9692590043587979,0.8139321723189734,0.971107544141252,0.8,0.9754699679046309,0.820018365472911,0.9702039880815952,0.8034894398530762,0.9722667889067156,0.04043877468116847,0.0016136581066756575,0.008675013242769862,0.002148208361606848
8,3.1885818004608155,0.1288071632385254,0.8112619222303742,0.9714319852193475,75,180,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 180, 'features__ngram_range': (1, 2), 'features__stop_words': None}",12,0.8243366880146387,0.9683413626978665,0.8093492208982584,0.9701903233203394,0.8,0.9750114626318203,0.8181818181818182,0.9711207884483154,0.8044077134986226,0.9724959889983956,0.07391134439331931,0.0010303376956944312,0.008905563008283334,0.002242109625342437
9,3.485552740097046,0.12954726219177246,0.8125458547322084,0.9711112207231276,75,200,"(1, 2)",,"{'classifier__max_depth': 75, 'classifier__n_estimators': 200, 'features__ngram_range': (1, 2), 'features__stop_words': None}",10,0.8261665141811528,0.9683413626978665,0.8130155820348305,0.9717954597569365,0.8027522935779816,0.9743237047226043,0.8181818181818182,0.9704331881732753,0.8025711662075299,0.9706623882649553,0.07913063666946979,0.0015796692769757057,0.009090149838384865,0.0019555832222921663
10,0.8572717189788819,0.12692675590515137,0.8075935436537051,0.9936259137931662,150,20,"(1, 2)",,"{'classifier__max_depth': 150, 'classifier__n_estimators': 20, 'features__ngram_range': (1, 2), 'features__stop_words': None}",16,0.8087831655992681,0.9915118146363845,0.8185151237396884,0.9947259802797523,0.7926605504587156,0.9938101788170564,0.8117539026629935,0.994040797616319,0.8062442607897153,0.994040797616319,0.03944816304764909,0.0005398167009418398,0.008518006754606575,0.0011007063452231171
