,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_delta_step,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,80.46199951171874,0.2630138874053955,0.7774243219796992,0.8892400487356398,0.758585858586,0.868686868687,0.0161765473764,0,75,287,0.568686868687,"{'classifier__subsample': 0.56868686868686869, 'classifier__n_estimators': 287, 'classifier__max_depth': 75, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.016176547376367808, 'classifier__gamma': 0.86868686868686873, 'classifier__colsample_bytree': 0.75858585858585859}",35,0.8071772664001662,0.8912719918011857,0.7820667542176064,0.8892833262836451,0.7579934284836068,0.8910180036956747,0.7689559671301588,0.8901799608902222,0.7708282251190595,0.8844469610074706,2.232634258659444,0.00429347570116541,0.016741608342377055,0.002495953294272651
1,20.708421897888183,0.14117393493652344,0.7538531186263282,0.8323430660872567,0.815151515152,0.868686868687,0.0236053485702,0,19,146,0.580808080808,"{'classifier__subsample': 0.58080808080808077, 'classifier__n_estimators': 146, 'classifier__max_depth': 19, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.023605348570249974, 'classifier__gamma': 0.86868686868686873, 'classifier__colsample_bytree': 0.81515151515151518}",44,0.7836008147368576,0.8300329442743062,0.758253375927521,0.829981843908207,0.7495642333452573,0.837529155140155,0.7473809053960355,0.8395272934559094,0.7303528547142494,0.8246440936577061,0.3382878119721019,0.006970848075191865,0.01742518456460205,0.005453344881622228
2,16.246988582611085,0.15191965103149413,0.7823519884533142,0.878378976624955,0.532323232323,0.727272727273,0.0708702153963,0,5,399,0.665656565657,"{'classifier__subsample': 0.66565656565656561, 'classifier__n_estimators': 399, 'classifier__max_depth': 5, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.070870215396276512, 'classifier__gamma': 0.72727272727272729, 'classifier__colsample_bytree': 0.53232323232323231}",26,0.8031345376167514,0.8763645602339118,0.7816231563608592,0.8837843811519008,0.7753123714755733,0.8800059176938178,0.780857517305649,0.876490255427257,0.770763826068352,0.8752497686178876,0.2569039157058846,0.03637511623092058,0.01112975662961991,0.003139503758625254
3,129.8505488872528,0.6505836486816406,0.800178474685142,0.9590814385643174,0.512121212121,0.40404040404,0.0270827078395,0,59,847,0.564646464646,"{'classifier__subsample': 0.56464646464646462, 'classifier__n_estimators': 847, 'classifier__max_depth': 59, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.027082707839477971, 'classifier__gamma': 0.40404040404040409, 'classifier__colsample_bytree': 0.51212121212121209}",4,0.8222757051890098,0.959647027797646,0.7953643811846306,0.9584942239479406,0.7789864976082748,0.9585083863079434,0.8045939539919588,0.9579508576259882,0.7996189715786154,0.9608066971420688,1.262627059036093,0.05543266618242948,0.014009706298456487,0.0010244834301536712
4,168.82203450202942,0.6963327884674072,0.7994627676259085,0.9740237430174103,0.766666666667,0.10101010101,0.0185595525159,0,46,707,0.819191919192,"{'classifier__subsample': 0.81919191919191925, 'classifier__n_estimators': 707, 'classifier__max_depth': 46, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.018559552515898466, 'classifier__gamma': 0.10101010101010102, 'classifier__colsample_bytree': 0.76666666666666661}",6,0.8258355570026995,0.9731033879377643,0.7964444407302993,0.973669720439734,0.791900958147021,0.9742522087515022,0.7957244675020113,0.9725471881017818,0.7873240321081754,0.9765462098562689,3.0905401358723927,0.028182801972222463,0.01359834118315194,0.0013833029618848696
5,63.72626914978027,0.29071621894836425,0.7922155860811166,0.976716107847051,0.661616161616,0.161616161616,0.0785642561355,0,77,319,0.693939393939,"{'classifier__subsample': 0.69393939393939397, 'classifier__n_estimators': 319, 'classifier__max_depth': 77, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.07856425613547767, 'classifier__gamma': 0.16161616161616163, 'classifier__colsample_bytree': 0.66161616161616155}",19,0.8187326580659742,0.9751058135881088,0.785937276321642,0.9771126866776655,0.7672470430948276,0.9762605279141469,0.7941914925456356,0.9762682001588799,0.7949065190318342,0.9788333108964536,2.2509436067847255,0.012713229670164044,0.01660482498286213,0.0012362075468190122
6,28.944462871551515,0.13675079345703126,0.7881895363731174,0.9788882301644909,0.863636363636,0.131313131313,0.270620071578,0,43,148,0.693939393939,"{'classifier__subsample': 0.69393939393939397, 'classifier__n_estimators': 148, 'classifier__max_depth': 43, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.27062007157835188, 'classifier__gamma': 0.13131313131313133, 'classifier__colsample_bytree': 0.86363636363636365}",23,0.8063785182906351,0.977681040069863,0.7894220111070499,0.9788239437975504,0.7706700528353533,0.9788244171694128,0.7899642193798847,0.9774145426823074,0.7844598945836092,0.9816972071033205,0.6324985278533892,0.001576337899981785,0.011463030088620077,0.0015183951394748276
7,39.95942621231079,0.23377041816711425,0.7898058109386319,0.9647499703857377,0.580808080808,0.181818181818,0.0932882801234,0,92,254,0.5,"{'classifier__subsample': 0.5, 'classifier__n_estimators': 254, 'classifier__max_depth': 92, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.093288280123427172, 'classifier__gamma': 0.18181818181818182, 'classifier__colsample_bytree': 0.58080808080808077}",22,0.8144892283500412,0.9639433078633528,0.7940046942137332,0.9665086626156107,0.766149341640038,0.9639409560573002,0.7861549142129115,0.9639706707482835,0.7881542234142703,0.9653862546441417,1.3490732497213145,0.0023995082083772897,0.015516595054744906,0.0010402281048387796
8,26.208358478546142,0.17627320289611817,0.7875330849934913,0.9696755514962426,0.512121212121,0.121212121212,0.150908228308,0,64,182,0.560606060606,"{'classifier__subsample': 0.56060606060606055, 'classifier__n_estimators': 182, 'classifier__max_depth': 64, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.15090822830764894, 'classifier__gamma': 0.12121212121212122, 'classifier__colsample_bytree': 0.51212121212121209}",24,0.8098312125146898,0.968515135167158,0.7815849661189584,0.9702384366972764,0.7718613078031491,0.9693885853466552,0.7944306620353704,0.9685405843934976,0.7799006883454765,0.9716950158766257,0.9613503710136854,0.001429670409271074,0.013304137037439307,0.0011926560346811972
9,18.966050958633424,0.09422435760498046,0.7419092084164213,0.8407041013671346,0.859595959596,0.333333333333,0.0228081468833,0,99,61,0.560606060606,"{'classifier__subsample': 0.56060606060606055, 'classifier__n_estimators': 61, 'classifier__max_depth': 99, 'classifier__max_delta_step': 0, 'classifier__learning_rate': 0.02280814688327314, 'classifier__gamma': 0.33333333333333337, 'classifier__colsample_bytree': 0.85959595959595958}",46,0.7655987334831644,0.8398992202143774,0.7404531728831866,0.8353070836638696,0.7388840082964866,0.8453690206427794,0.7332360411163514,0.8456865448700182,0.731292524476397,0.8372586374446286,0.2731807042911625,0.001063785436874864,0.012340971823659093,0.004200787319263352
